player_id,player_slug,player_tag,player_name,player_country
5f3d8fdd95f40596eae242a8,https://octane.gg/players/42a8-ballerrees,ballerrees,Joshua Tng,sg
61e567c1da9d7ca1c7ba5054,https://octane.gg/players/5054-ballim,ballim,,za
6162f9d9f8090ec74528737c,https://octane.gg/players/737c-balloon,BaLLooN,,my
5f3d8fdd95f40596eae240f2,https://octane.gg/players/40f2-bambii,Bambii,Marcello Aedo,us
5fadd1baa392ba2afb9f1caa,https://octane.gg/players/1caa-bananahead,bananahead,Jon Anastasakis,au
60be1869490bd8649dd3084d,https://octane.gg/players/084d-bang-dulz,Bang DuLz,,id
61794d24143c37878b23ade7,https://octane.gg/players/ade7-battaash,battaash,,bd
5f3d8fdd95f40596eae2437c,https://octane.gg/players/437c-battlelain,Battlelain,,jp
61ee804cc437fde7e02cdb28,https://octane.gg/players/db28-bazmo,Bazmo,,au
5f3d8fdd95f40596eae241bb,https://octane.gg/players/41bb-beastaboniam,Beastaboniam,Joseph Rotundo,us
5f3d8fdd95f40596eae241b8,https://octane.gg/players/41b8-beastmode,BeastMode,Landon Konerman,us
5f3d8fdd95f40596eae24362,https://octane.gg/players/4362-beeyu,beeyu,Siddharth Ramanathan,us
5f3d8fdd95f40596eae24339,https://octane.gg/players/4339-bemmz,Bemmz,Bernardo Siqueira Marta,br
5fdc33a6af4622aaaa8cf8f0,https://octane.gg/players/f8f0-benniiz,Benniiz,Ben Gray,au
61896a91143c37878b23d0eb,https://octane.gg/players/d0eb-bettercallyousef,BetterCallYousef,,sa
61801153f8090ec74528a648,https://octane.gg/players/a648-bigfootboss26,BigFootBoss26,,za
6266d20bda9d7ca1c7bacdcd,https://octane.gg/players/cdcd-bigrooster,Bigrooster,,au
5fcd2d11276ec38f1541cfd0,https://octane.gg/players/cfd0-billy,billy,Billy Hinchliffe,en
619e616e143c37878b23f033,https://octane.gg/players/f033-billyy,Billyy,,re
